EJER;CCAA;PROV;SEXO;NACIONALIDAD;MODELO;M100_1;M100_2;M100_3;M100_4;M100_5;M100_6;M100_7;M100_8;M100_9;M100_10;M100_11;M100_12;M100_13;M100_14;M100_15;M100_16;M100_17;M100_18;M100_19;M100_20;M100_21;M100_22;M100_23;M100_24;M100_25;M100_26;M100_27;M100_28;M100_29;M100_30;M100_31;M100_32;M100_33;M100_34;M100_35
2021;7;37;1;0;100;1978146314,710000;1606827967,620000;46518892,670000;1145680,030000;25513024,810000;39407096,690000;144087213,590000;16954791,640000;34454984,460000;5446880,320000;56305428,420000;1897840140,400000;95739082,290000;1993579222,690000;1806647928,350000;95546160,550000;1898153890,680000;711866783,330000;572498550,000000;78248550,000000;900683,330000;60219000,000000;178573638,600000;174779960,170000;353353598,770000;8629488,320000;75389,860000;2520762,780000;2625949,720000;339769257,340000;7863691,930000;2796665,350000;6697572,240000;113064;91250
2021;7;37;1;1;100;36068606,860000;24536455,710000;494699,650000;3560,190000;88889,680000;76617,730000;2419562,230000;900983,290000;23602,300000;286403,820000;215095,020000;28480777,050000;699762,220000;29180539,270000;26681968,420000;694878,040000;27317579,330000;18528625,000000;13533250,000000;4457650,000000;23225,000000;514500,000000;2050112,660000;2017478,600000;4067591,260000;66693,220000;6860,000000;18571,160000;88997,730000;3881791,310000;-296606,160000;-446183,610000;279827,440000;2939;2407
2021;7;37;2;0;100;1406076019,950000;1056677118,110000;29656523,840000;609620,350000;19866687,610000;38170037,230000;60391661,000000;8160343,230000;6450250,900000;4448481,240000;49834425,790000;1209443822,040000;74820532,980000;1284264355,020000;1189108263,050000;74728123,740000;1262087853,020000;561221825,000000;453971350,000000;66095800,000000;663675,000000;40491000,000000;115027690,290000;112611566,820000;227639257,110000;5555342,470000;21046,360000;2481218,560000;1770264,600000;218112181,620000;12047086,420000;6624153,480000;8285729,210000;77003;74803
2021;7;37;2;1;100;20471946,130000;11484446,220000;322553,150000;3184,200000;73153,200000;150888,030000;1184088,630000;690345,770000;661,360000;299290,730000;280748,640000;14043842,510000;585212,560000;14629055,070000;13524157,190000;584906,170000;14045654,700000;14103950,000000;10421400,000000;3139650,000000;19400,000000;523500,000000;1062734,860000;1045385,260000;2108120,120000;37131,940000;0,000000;14955,300000;43635,130000;1983788,450000;-30313,190000;-236476,990000;316313,820000;1967;1855
2021;9;25;2;0;100;1835679675,460000;1438227658,790000;55367317,920000;1011589,310000;22254467,380000;38257370,320000;94721418,620000;10466811,200000;15090894,470000;6017823,040000;158544799,770000;1644353229,250000;208245671,060000;1852598900,310000;1615096412,470000;208109465,590000;1821342544,140000;672323675,000000;521725700,000000;88300700,000000;1251775,000000;61045500,000000;174717939,780000;181992312,300000;356710252,080000;7410029,060000;67023,280000;2569262,980000;822832,460000;346011981,320000;52206973,080000;42747599,560000;14082187,870000;89302;86697
2021;9;25;2;1;100;130716019,660000;70306336,540000;531212,370000;4369,580000;158878,470000;201176,350000;5165981,640000;1186109,460000;236362,190000;1387516,350000;549652,960000;78959478,360000;1001245,010000;79960723,370000;76649273,250000;998932,510000;77167223,560000;78615975,000000;57990350,000000;18327950,000000;112175,000000;2185500,000000;4384577,830000;4796876,770000;9181454,600000;289332,430000;726,380000;50558,480000;114529,470000;8700942,050000;-380040,320000;-1584725,680000;2095905,320000;10843;10418
2021;9;25;1;0;100;2467200040,850000;2064465596,560000;112501568,280000;2012699,220000;25690051,770000;44390996,700000;219574991,320000;14697041,300000;66754104,990000;7346692,490000;185211209,070000;2479849380,540000;286762921,800000;2766612302,340000;2407182973,850000;286478874,230000;2687955247,560000;786457459,520000;612342500,000000;96039950,000000;1671080,950000;76403928,570000;280025653,600000;291065792,600000;571091446,200000;10290735,430000;244554,460000;2879506,180000;877338,780000;556486891,680000;78155675,820000;70747180,490000;10344517,000000;114317;100304
2021;9;25;1;1;100;311262213,990000;208439347,170000;1646059,460000;23738,250000;254115,790000;333068,270000;10668991,870000;3587190,600000;106071,800000;2582566,840000;745904,630000;226127794,890000;2368653,260000;228496448,150000;213602369,000000;2367544,880000;215393473,370000;154311158,330000;108058300,000000;41849700,000000;89158,330000;4314000,000000;13088642,400000;14238294,570000;27326936,970000;685615,520000;7528,600000;70081,860000;322618,790000;26120639,240000;-3048377,880000;-4115643,070000;3138316,720000;23029;19399
2021;1;29;1;0;100;7829361149,510000;6295750954,810000;160303851,070000;3763273,610000;102893820,060000;167626941,440000;744452325,950000;65742477,450000;57849773,080000;33335152,700000;405719788,170000;7556823809,430000;540505770,000000;8097329579,430000;7231813272,730000;539435455,360000;7751022517,760000;2846565043,300000;2144994600,000000;439988400,000000;4089043,300000;257493000,000000;766133920,720000;772369640,790000;1538503561,510000;36204151,930000;1685646,820000;7615258,600000;2195459,000000;1486481054,700000;138459091,180000;107718854,460000;39975264,070000;438167;360055
2021;1;29;1;1;100;698871192,860000;527368427,310000;55020208,010000;10617473,540000;5530623,660000;18256684,160000;139436752,150000;10400716,280000;874078,650000;5852753,700000;113673922,900000;721760458,630000;159677003,870000;881437462,500000;693725097,470000;159267001,080000;847884199,350000;319151808,330000;252430650,000000;58480550,000000;259608,330000;7981000,000000;93922149,870000;94736108,970000;188658258,840000;1116762,000000;41835,940000;281386,540000;128976,950000;168739025,130000;70107930,740000;68506358,790000;2314717,600000;50944;42454
2021;1;29;2;0;100;5470762518,090000;3993226574,830000;92181822,530000;2417254,270000;85146928,830000;167801732,860000;314633635,770000;33578472,150000;27164431,830000;20814301,090000;315341561,890000;4688965861,770000;394901093,820000;5083866955,590000;4586507809,550000;394358141,080000;4970187327,060000;2429052096,630000;1831019350,000000;398956200,000000;4187046,630000;194889500,000000;448042489,560000;451479481,660000;899521971,220000;24030619,520000;317828,890000;7271398,890000;1820275,450000;866252149,720000;81361894,400000;45981910,320000;51709910,750000;326529;312218
2021;1;29;2;1;100;480913132,040000;323392084,820000;32122242,350000;607680,880000;4763702,350000;17502790,650000;80596248,520000;8460912,630000;247301,090000;3498806,840000;53768013,290000;441857676,570000;84157138,160000;526014814,730000;430945090,410000;84076219,820000;511485616,860000;272008858,330000;220459450,000000;45010650,000000;277758,330000;6261000,000000;48595055,950000;48958093,590000;97553149,540000;921313,920000;6143,240000;255687,740000;123063,500000;88609366,560000;31472005,690000;28951799,110000;3605661,170000;39528;37262
2021;10;46;2;1;100;472902813,880000;275788235,060000;10293977,810000;338474,290000;1954806,750000;6460775,560000;37117432,240000;15324627,840000;297127,100000;3657205,650000;24380613,110000;342696086,770000;33897268,530000;376593355,300000;332353659,430000;33822393,790000;364371481,080000;289421658,330000;222138150,000000;59132300,000000;607708,330000;7543500,000000;29099035,150000;29861568,820000;58960603,970000;828123,320000;20282,400000;293190,900000;1676287,770000;55113381,990000;4527078,250000;853919,340000;5479315,180000;41790;39479
2021;10;46;1;0;100;16297799844,050000;13545058738,320000;459879076,360000;9239877,230000;196352573,710000;250672097,460000;1119811257,560000;112622077,700000;74360550,560000;41639137,370000;825152157,650000;15493692010,300000;1211751756,020000;16705443766,320000;14948919564,160000;1210237546,290000;16140204094,020000;5144743901,160000;3955492450,000000;672212400,000000;8090801,160000;508948250,000000;1672778921,860000;1739883601,250000;3412662523,110000;64906316,580000;1177329,780000;18079415,120000;22693525,510000;3307634451,260000;263997577,710000;212984056,810000;65131383,530000;776740;653856
2021;10;46;1;1;100;960426850,350000;670127949,880000;31938991,460000;410061,780000;2736328,710000;7542552,490000;93687904,440000;25049133,800000;634207,180000;5185502,420000;143089222,400000;809418064,090000;173708814,350000;983126878,440000;770504862,890000;173520853,490000;940537129,720000;449991158,330000;335253450,000000;101479950,000000;468758,330000;12789000,000000;94993186,450000;100595694,800000;195588881,250000;1866567,060000;71273,610000;487578,740000;3493049,330000;186830990,600000;46767802,420000;43656024,950000;5315090,420000;71261;59566
2021;10;46;2;0;100;11211509511,220000;8526353368,110000;254293268,440000;4642964,610000;175430393,580000;261275280,720000;511170267,210000;66422167,380000;33254929,590000;31901655,110000;611943421,720000;9728986157,120000;819898491,160000;10548884648,280000;9561132175,110000;819215790,210000;10369712730,040000;4360795512,460000;3367425200,000000;611633800,000000;7444112,460000;374292400,000000;971127457,720000;995634329,570000;1966761787,290000;43785355,890000;247364,540000;17040387,900000;18415878,810000;1890266234,360000;161435218,110000;105476859,360000;83380587,740000;585010;566788
2021;1;23;1;1;100;46660716,840000;25625602,340000;297060,650000;246,340000;98902,340000;106505,850000;3413578,310000;1869742,600000;90748,190000;262039,920000;304965,230000;31576947,610000;600993,310000;32177940,920000;29341933,840000;599178,670000;29875231,040000;28999600,000000;20640600,000000;7774350,000000;7150,000000;577500,000000;2257367,460000;2280135,840000;4537503,300000;38769,920000;60,760000;10365,960000;8979,120000;4437032,010000;-223341,770000;-565391,960000;469350,210000;4474;3686
2021;1;23;2;0;100;2075330830,330000;1389203463,580000;24000581,190000;971952,250000;39473028,100000;33611201,420000;94098706,750000;28062812,760000;69991425,650000;6437111,900000;77615085,570000;1685026972,140000;98413672,530000;1783440644,670000;1643324767,760000;98215386,340000;1738820037,830000;1073673528,330000;828635750,000000;155784600,000000;919878,330000;88333300,000000;145869517,380000;146949207,500000;292818724,880000;5827785,960000;10663,000000;2286406,640000;584271,900000;284423159,540000;21210073,120000;5374530,100000;21759563,430000;146551;138160
2021;1;23;1;0;100;3135374235,170000;2345748866,530000;38751921,540000;1467894,280000;51458983,370000;35172371,140000;208901622,010000;40650253,460000;130169759,600000;10443687,500000;97476020,530000;2859510235,660000;130112708,380000;2989622944,040000;2691896979,200000;129782872,260000;2815423865,980000;1383608795,830000;1051338400,000000;201564100,000000;1255295,830000;129451000,000000;237994475,870000;239813526,350000;477808002,220000;10645033,440000;185233,650000;2486317,140000;1055300,530000;463928271,430000;20216481,120000;3120689,660000;21788709,140000;218068;173339
2021;2;22;2;0;100;923978122,910000;701569335,590000;20177644,950000;760474,910000;10502238,130000;25836621,470000;52537284,540000;5986863,720000;12259179,480000;1830270,400000;35655909,440000;822102267,070000;52758274,370000;874860541,440000;806775005,860000;52675935,070000;858369841,840000;365371875,000000;290239000,000000;46490150,000000;957225,000000;27685500,000000;76029136,740000;79172003,750000;155201140,490000;3479467,760000;39361,160000;1546368,100000;274318,970000;149986698,840000;13193208,970000;8476435,530000;7103489,840000;49423;48125
2021;2;22;2;1;100;50008273,640000;25655048,670000;255464,860000;24692,220000;93601,780000;192936,450000;2037842,460000;476606,600000;82565,550000;81545,810000;421006,300000;28672908,900000;662403,270000;29335312,170000;27905938,830000;661226,780000;28437634,330000;30156025,000000;23077300,000000;6585750,000000;26475,000000;466500,000000;1496035,020000;1562325,170000;3058360,190000;106307,120000;392,700000;22034,460000;7119,360000;2926987,540000;-403198,800000;-843609,980000;682961,220000;4257;4137
2021;2;22;1;0;100;1358850492,770000;1125634540,200000;38033249,080000;1606424,780000;13099340,130000;30177679,230000;125949113,900000;6580035,410000;55192562,600000;3072166,350000;65792013,250000;1383929322,780000;97732082,620000;1481661405,400000;1335494224,270000;97585242,270000;1430054139,440000;464938232,900000;369241150,000000;54490400,000000;1505183,300000;39701499,600000;139310296,800000;144981714,720000;284292011,520000;5509718,880000;163656,100000;1701678,100000;485510,160000;276500906,550000;31868131,240000;28182177,010000;5185281,090000;69343;59672
2021;2;22;1;1;100;113259716,550000;79170991,230000;145434,870000;6370,320000;95511,820000;228554,600000;5418054,780000;825893,470000;54710,950000;160115,100000;336174,110000;85977480,640000;478366,320000;86455846,960000;81896638,750000;477484,140000;82187982,590000;52325475,000000;37169250,000000;14069650,000000;56075,000000;1030500,000000;5172368,760000;5399643,300000;10572012,060000;224611,080000;3669,220000;30998,420000;23415,450000;10287624,230000;-1329877,540000;-1657174,190000;807146,650000;7819;6659
2021;1;21;2;0;100;1643714119,840000;1118062414,500000;18394707,100000;312948,050000;26578916,250000;25137061,330000;65731621,800000;14967306,630000;8994631,940000;4395075,700000;65564107,390000;1280748246,150000;81668867,510000;1362417113,660000;1253542597,290000;81567259,700000;1333215263,280000;781161945,820000;589505200,000000;133748900,000000;1193345,820000;56714500,000000;114683653,720000;115532621,850000;230216275,570000;5441891,130000;14367,160000;1708758,620000;372776,510000;222863022,010000;12520818,860000;838465,370000;16468301,900000;105547;101344
2021;1;21;2;1;100;164188462,170000;50221227,780000;561590,840000;24018,340000;195886,940000;289246,490000;2062945,950000;1880160,370000;623551,120000;234251,230000;1803760,890000;55760059,600000;2335766,180000;58095825,780000;54213464,780000;2335624,240000;56394038,070000;111964900,000000;94807600,000000;15692150,000000;50650,000000;1414500,000000;2253408,120000;2266855,020000;4520263,140000;48819,380000;0,000000;14504,320000;9038,580000;4191385,300000;-1381117,260000;-2410477,980000;1401910,710000;17306;17027
2021;1;21;1;0;100;2697471335,290000;2121758271,990000;34631884,480000;743070,590000;35015673,390000;29201958,980000;144603356,440000;23790928,490000;25437083,420000;6282273,540000;72230283,230000;2410758198,580000;102454887,990000;2513213086,570000;2294064785,490000;102192941,570000;2392074718,730000;999238570,820000;751115250,000000;151746050,000000;1280020,820000;95097250,000000;218606455,580000;220451252,120000;439057707,700000;10031429,860000;56840,550000;1909610,700000;651343,770000;426607418,810000;6042752,080000;-5382960,950000;14961486,800000;154450;125605
2021;1;21;1;1;100;163545176,580000;73738760,340000;636864,550000;57104,850000;204140,600000;298705,250000;4156262,050000;2481220,000000;497644,540000;229955,710000;548327,160000;81831244,390000;1152632,170000;82983876,560000;78521190,290000;1139807,740000;79508487,810000;94970200,000000;77333700,000000;15568700,000000;20300,000000;2047500,000000;4055856,880000;4085236,380000;8141093,260000;95362,300000;3516,280000;15162,540000;13590,620000;7844650,670000;-742002,620000;-1112420,570000;681367,960000;14727;13837
